owner,repo,maintenance,issues_maintenance,code_maintenance,community_documentation,maintainer_history,contribution,contributor_participation,code_contribution,contributor_growth,usage_popularity,stars_and_watches,forks,downstream_dependents,project_maturity,code_quality,dependencies_health,testing_quality,review_coverage,community_activity_and_integrity,trustee_avg,popularity_component,community_activity_and_integrity_component,maintenance_and_goodwill_component,code_quality_component,component_avg,component_rank,component_rank_grade,trustee_rank,trustee_rank_grade,component_zscore,component_z_grade,trustee_zscore,trustee_z_grade
mathiasbynens,utf8.js,29.3,3.6,0.0,48.0,65.5,5.4,16.1,0.0,0.0,41.4,34.9,45.5,53.5,31.6,17.1,43.3,0.0,8.2,28.6,23.3,44.63333333333333,15.183333333333334,29.275,20.775,21.74444444444444,204.0,D,226.0,D,-0.789431803938942,D,-0.7398635749958651,D
firebase,firebase-admin-node,45.6,30.8,32.7,78.2,40.8,39.3,44.1,40.0,33.7,39.1,53.7,65.0,5.4,32.1,47.5,43.9,39.7,58.8,52.7,42.8,41.36666666666667,39.79166666666667,45.625,43.62499999999999,43.013888888888886,824.0,A,766.5,B,1.0507025201344196,B,0.8057627400378666,B
59naga,babel-plugin-add-module-exports,24.5,10.4,0.0,25.6,62.0,5.4,16.1,0.0,0.0,34.5,39.4,27.3,48.8,22.3,35.4,78.0,0.0,28.3,24.0,24.9,38.5,13.65,24.5,32.15,23.433333333333334,262.0,D,271.0,D,-0.6433169196452752,D,-0.6130429542751488,D
75lb,command-line-usage,38.0,22.7,0.0,64.0,65.4,5.4,16.2,0.0,0.0,27.9,20.4,21.8,46.6,22.6,17.6,42.5,5.6,4.8,15.9,22.2,29.600000000000005,11.450000000000001,38.025000000000006,18.875,22.783333333333335,235.0,D,195.5,F,-0.6995519244556664,D,-0.8270527517413577,D
jimp-dev,jimp,33.7,17.4,29.8,74.1,13.6,30.8,39.0,23.5,30.1,65.1,84.1,76.0,53.1,47.2,48.4,64.6,30.4,50.4,63.6,44.5,71.06666666666666,40.916666666666664,33.725,48.150000000000006,40.93055555555556,785.0,B,806.5,A,0.8704621201011145,B,0.9405096495536281,B
mapbox,node-pre-gyp,50.7,31.8,17.6,81.7,71.5,19.7,30.0,17.9,11.2,53.0,48.0,63.0,72.7,28.2,50.2,64.5,17.1,69.0,43.6,43.4,61.23333333333333,30.083333333333332,50.65,44.699999999999996,41.81111111111111,803.0,A,784.0,B,0.946643729181858,B,0.8533204728081355,B
kelektiv,node.bcrypt.js,44.7,43.5,19.3,65.7,50.4,27.3,38.2,19.8,23.9,53.2,74.5,70.4,5.3,62.6,43.9,43.0,19.2,69.4,57.4,42.3,50.06666666666667,32.99166666666667,44.725,48.55,42.08888888888889,811.0,A,754.5,B,0.9706757825196322,B,0.7661312960626427,B
enzymejs,enzyme,31.9,23.1,15.3,73.6,15.4,8.4,19.9,5.3,0.0,61.6,89.5,90.0,54.0,12.9,40.8,51.0,13.5,58.0,62.6,35.7,77.83333333333333,25.758333333333333,31.849999999999998,33.85,30.486111111111114,541.0,C,606.5,B,-0.03314308539919097,C,0.24299623558968778,C
ant-design,ant-design,43.7,35.1,27.4,74.6,38.0,44.4,42.6,47.4,43.4,75.3,98.8,99.7,54.6,48.1,58.2,50.5,46.8,77.2,81.0,55.4,84.36666666666666,54.44166666666666,43.775,55.65,51.28888888888889,965.0,A,971.5,A,1.76661738906671,A,1.804475128213509,A
lit,lit,35.8,31.1,28.0,76.4,7.6,44.6,46.8,45.6,41.5,59.9,87.4,79.1,36.4,36.7,56.7,57.9,44.5,67.7,70.4,49.2,67.63333333333334,50.38333333333334,35.775,51.7,45.95277777777778,870.0,A,876.0,A,1.30496164444807,B,1.313045222920733,B
Automattic,node-canvas,40.9,35.8,15.9,56.1,55.7,31.3,41.6,23.8,28.5,56.0,79.2,82.4,5.1,57.1,44.6,28.3,28.6,76.8,64.3,43.2,55.56666666666667,37.36666666666667,40.875,47.699999999999996,41.980555555555554,807.0,A,777.0,B,0.9613032817179002,B,0.8374678952180462,B
mattyork,fuzzy,24.7,2.9,0.0,43.9,52.0,5.2,15.6,0.0,0.0,41.9,42.5,38.2,44.0,43.0,18.8,44.0,0.0,12.3,28.6,22.6,41.56666666666667,14.291666666666668,24.7,24.825,21.272222222222222,186.0,F,204.5,D,-0.8302862946131576,D,-0.7953475965611785,D
casesandberg,react-color,32.5,17.1,9.6,58.6,44.5,11.5,24.4,10.1,0.0,56.5,81.7,80.0,39.3,25.2,37.3,51.3,0.0,60.6,57.7,34.4,67.0,25.375,32.45,34.275,30.7,547.5,C,582.0,C,-0.014638404329105258,C,0.1399544812541053,C
cryptocoinjs,bs58,26.8,22.9,0.0,26.9,57.3,5.2,15.6,0.0,0.0,31.8,20.2,24.3,53.9,28.6,25.0,37.6,0.0,37.4,16.6,22.2,32.800000000000004,12.100000000000001,26.775,25.9,21.59166666666667,196.0,F,195.5,F,-0.8026494332747173,D,-0.8270527517413577,D
shouldjs,should.js,32.1,23.0,0.0,63.4,42.2,5.1,15.2,0.0,0.0,44.6,56.8,46.0,44.7,30.8,32.2,47.4,0.0,49.2,36.0,28.5,49.166666666666664,16.091666666666665,32.150000000000006,31.849999999999998,26.697222222222223,394.0,D,395.5,D,-0.3609402929264297,C,-0.32769655765353656,C
anseki,readline-sync,35.4,30.3,0.0,58.4,52.8,5.1,15.2,0.0,0.0,34.3,41.4,29.6,36.8,29.6,12.4,30.6,0.0,6.7,25.4,21.8,35.93333333333333,12.783333333333331,35.375,16.725,21.627777777777776,199.0,F,186.0,F,-0.7995252663408069,D,-0.8587579069215368,D
quilljs,quill,39.0,38.7,33.2,55.1,28.9,39.5,43.7,41.1,33.8,73.5,96.4,93.8,41.4,62.2,46.4,61.5,36.5,41.2,76.6,49.6,77.2,48.95,38.975,50.349999999999994,46.09166666666667,874.0,A,883.0,A,1.316977671116957,B,1.344750378100912,B
substack,brfs,21.6,25.2,0.0,59.7,1.6,6.0,17.9,0.0,0.0,39.3,35.3,32.5,48.5,40.9,19.0,38.5,0.0,18.6,24.6,21.5,38.766666666666666,14.166666666666666,21.625,24.5,20.09722222222222,159.0,F,182.5,F,-0.931941880231942,D,-0.8825367733066711,D
domenic,chai-as-promised,36.2,23.1,2.1,57.0,62.5,7.5,19.7,2.8,0.0,48.2,52.2,42.6,46.7,51.3,34.6,61.9,0.0,41.8,34.1,31.6,47.166666666666664,17.416666666666664,36.175,38.75,30.780555555555555,551.0,C,503.0,C,-0.007669108861150761,C,-0.0819816050071483,C
oclif,command,20.8,11.8,18.9,21.8,30.8,23.6,21.5,30.8,18.5,24.8,17.6,24.5,24.7,32.5,44.7,54.7,29.9,49.4,21.9,28.5,22.266666666666666,23.266666666666666,20.825,41.625,28.572222222222223,465.0,C,395.5,D,-0.19872393289645462,C,-0.32769655765353656,C
dylang,shortid,34.4,24.0,0.0,43.3,70.3,6.1,18.3,0.0,0.0,55.1,71.8,61.2,46.3,41.2,34.3,68.6,0.0,34.2,46.4,32.5,59.76666666666667,19.51666666666667,34.4,36.0,29.972222222222225,519.0,C,534.5,C,-0.07760238407407305,C,-0.010645005851745392,C
jonschlinkert,gray-matter,29.9,16.6,0.4,56.9,45.5,9.8,26.5,0.8,2.1,48.7,66.3,45.7,56.2,26.5,22.3,39.6,1.1,26.2,40.6,27.7,56.06666666666666,21.366666666666664,29.85,23.349999999999998,24.855555555555554,306.0,D,362.0,D,-0.520272806555872,D,-0.3911068680138949,C
timoxley,keycode,35.9,5.9,0.0,47.3,90.4,5.7,17.0,0.0,0.0,36.3,31.8,30.0,48.1,35.5,28.2,41.3,0.0,43.2,22.5,26.5,36.63333333333333,13.408333333333333,35.9,30.0,26.436111111111114,386.0,D,320.5,D,-0.38353042306393714,C,-0.4862223335544322,C
node-config,node-config,35.0,28.3,24.8,36.9,49.9,23.4,34.6,17.0,18.6,54.3,72.9,70.2,20.9,53.0,39.6,35.4,9.3,74.2,55.5,38.1,54.66666666666668,31.21666666666667,34.975,42.974999999999994,36.388888888888886,674.0,B,660.5,B,0.47753804802850774,C,0.4332271666707624,C
cujojs,when,29.9,15.2,0.0,42.9,61.3,5.0,15.0,0.0,0.0,65.8,65.2,67.9,65.2,65.0,23.7,41.8,0.0,29.2,46.0,31.1,66.10000000000001,20.275000000000002,29.849999999999998,34.0,28.041666666666668,442.0,C,488.0,C,-0.24462515477160307,C,-0.1216130489823722,C
hammerjs,hammer.js,33.8,24.6,0.0,62.1,48.6,8.3,24.9,0.0,0.0,56.9,92.5,92.6,2.6,40.0,25.5,34.8,0.0,41.6,64.5,31.1,62.56666666666666,21.866666666666667,33.825,29.1,28.26388888888889,453.0,C,488.0,C,-0.22539951210138387,C,-0.1216130489823722,C
oclif,cli-ux,19.5,3.6,0.0,43.5,30.8,5.0,15.0,0.0,0.0,31.2,35.0,25.3,34.8,29.6,35.6,58.5,0.0,48.2,21.8,22.8,31.7,11.675,19.475,34.075,21.74166666666667,203.0,D,211.5,D,-0.789672124472319,D,-0.779495018971089,D
webpack,json-loader,25.3,17.1,0.0,25.4,58.8,5.0,15.1,0.0,0.0,44.8,31.1,36.6,69.3,42.4,38.0,68.7,0.0,45.2,24.2,28.3,45.666666666666664,15.191666666666666,25.325,39.075,26.530555555555555,389.0,D,385.5,D,-0.37535952492909425,C,-0.34354913524362607,C
necolas,normalize.css,46.5,46.1,20.9,55.6,63.3,8.9,21.9,5.0,0.0,73.7,97.5,97.8,55.1,44.4,31.6,35.5,0.0,59.2,68.1,40.2,83.46666666666667,27.59166666666667,46.474999999999994,34.775,36.28055555555556,670.0,B,716.0,B,0.4681655472267764,C,0.5996792313667029,B
mrdoob,three.js,41.9,36.2,29.7,56.0,45.7,46.0,47.7,47.0,43.3,80.5,99.1,99.6,47.3,76.2,48.8,51.5,45.6,49.2,81.6,54.3,82.0,55.0,41.900000000000006,55.625,50.84166666666667,956.0,A,959.0,A,1.7279257831928938,A,1.7172859514680163,A
standard,eslint-plugin-standard,30.4,30.4,5.5,51.9,33.8,13.4,21.3,5.5,13.5,26.5,16.6,15.6,58.9,15.1,35.3,48.4,7.0,50.5,15.2,26.4,30.366666666666664,17.666666666666664,30.4,30.25,26.105555555555554,372.0,D,316.5,D,-0.41212856653588864,C,-0.49414862234947704,C
mobxjs,mobx,44.1,43.9,23.6,78.7,30.3,39.2,44.5,35.4,37.8,66.3,94.1,88.1,39.9,43.1,60.7,76.5,37.4,68.2,73.8,52.6,74.03333333333333,47.93333333333334,44.125,56.3,49.45277777777778,939.0,A,931.0,A,1.6077655165040237,A,1.5825390419522554,A
amqp-node,amqplib,35.8,37.8,13.2,44.0,48.1,21.5,33.4,17.4,13.6,54.0,66.0,70.1,43.3,36.6,47.2,54.9,14.8,72.0,52.5,39.6,59.79999999999999,31.049999999999997,35.775,44.575,37.13333333333333,692.0,B,693.5,B,0.5419439509737425,B,0.5521214985964341,B
imagemin,imagemin,23.0,11.8,0.0,23.2,57.0,5.6,16.9,0.0,0.0,57.3,71.1,61.1,61.7,35.5,31.2,47.8,0.0,45.8,45.9,29.3,64.63333333333333,20.383333333333333,23.0,32.275,25.219444444444445,333.0,D,419.5,C,-0.4887908166833878,C,-0.2642862472931783,C
redux-saga,redux-saga,42.6,45.0,23.3,84.1,17.9,24.6,34.2,20.8,18.7,66.7,91.8,89.7,49.0,36.2,52.6,67.2,24.9,65.8,68.7,46.6,76.83333333333333,37.633333333333326,42.575,48.525000000000006,42.91111111111112,823.0,A,837.0,A,1.0418106603994441,B,1.1069617142495687,B
adamwdraper,Numeral-js,33.6,20.8,0.0,59.6,54.2,9.4,23.1,5.0,0.0,51.8,79.0,80.4,2.4,45.5,25.9,30.8,0.0,47.0,56.3,30.2,53.93333333333334,20.508333333333333,33.650000000000006,30.825,28.32777777777778,457.0,C,452.5,C,-0.21987213983369575,C,-0.19294964813777538,C
intlify,vue-i18n-next,36.8,31.0,32.3,67.9,15.9,43.2,46.8,44.0,38.7,43.5,55.6,61.0,29.2,28.2,47.7,61.0,40.1,42.2,53.3,42.8,48.599999999999994,44.52499999999999,36.775,42.875,41.39166666666666,793.0,B,766.5,B,0.9103553286418186,B,0.8057627400378666,B
node-schedule,node-schedule,33.7,24.7,0.0,67.4,42.5,8.6,25.9,0.0,0.0,61.8,78.3,70.7,40.3,57.9,37.3,37.9,5.4,68.5,52.5,35.3,63.1,22.25,33.650000000000006,42.425000000000004,32.775000000000006,595.0,C,597.5,C,0.1648810341040677,C,0.2112910804095082,C
mysqljs,mysql,36.4,22.6,15.7,57.4,50.1,8.7,18.2,7.9,0.0,71.7,88.3,92.1,59.1,47.4,29.1,41.9,5.5,39.7,63.0,36.5,79.83333333333333,26.483333333333334,36.45,33.625,32.18611111111111,582.0,C,622.5,B,0.11393308102798605,C,0.3064065459500458,C
babel,babel-preset-env,38.7,30.9,0.0,80.6,43.2,4.8,14.4,0.0,0.0,53.8,65.5,53.9,69.1,26.6,44.7,84.9,0.0,49.3,41.4,35.5,62.833333333333336,19.308333333333334,38.675,40.199999999999996,32.72777777777778,593.0,C,600.5,B,0.16079558503664593,C,0.227143657999598,C
rollup,rollup-plugin-babel,28.9,30.4,0.0,48.5,36.8,4.8,14.4,0.0,0.0,39.0,38.7,38.0,65.8,13.6,44.8,76.0,0.0,58.5,27.2,29.4,47.5,15.475,28.925,37.025,27.141666666666666,412.0,C,423.0,C,-0.3224890075859913,C,-0.25635995849813364,C
babel,babelify,31.8,26.1,0.0,58.0,43.1,4.8,14.5,0.0,0.0,43.4,54.4,45.1,47.5,26.6,44.4,72.9,0.0,60.2,34.8,31.1,49.0,15.875,31.799999999999997,39.925000000000004,29.2,494.0,C,488.0,C,-0.1444114923530853,C,-0.1216130489823722,C
lodash,babel-plugin-lodash,27.0,19.3,0.0,48.6,40.1,4.8,14.5,0.0,0.0,39.2,57.5,42.2,42.0,14.9,37.0,71.3,0.0,39.7,34.8,27.0,47.23333333333333,15.433333333333332,27.0,31.475,24.63611111111111,298.0,D,341.5,D,-0.5392581286927136,D,-0.4465908895792083,C
akiran,react-slick,42.6,41.4,32.9,67.3,28.6,28.2,36.7,29.5,18.3,65.6,81.5,90.4,50.5,39.8,41.3,50.1,9.2,64.6,66.7,44.4,74.13333333333334,39.65833333333334,42.55,40.925,41.044444444444444,786.0,B,805.0,A,0.8803152619696016,B,0.9325833607585833,B
FortAwesome,react-fontawesome,26.5,20.5,0.0,67.9,17.9,7.5,22.5,0.0,0.0,36.5,66.2,60.0,0.3,19.4,38.2,56.2,2.4,56.0,44.6,27.2,42.166666666666664,16.166666666666664,26.575000000000003,33.5,25.41388888888889,339.0,D,350.5,D,-0.4719683793469458,C,-0.43073831198911877,C
gulpjs,gulp-util,36.1,30.7,0.0,65.5,48.4,4.9,14.6,0.0,0.0,44.0,42.6,41.1,61.2,31.1,36.2,46.6,0.0,62.0,29.5,30.3,48.300000000000004,15.725000000000001,36.15,34.925,28.933333333333334,485.0,C,459.0,C,-0.16748226355734835,C,-0.18502335934273048,C
chancejs,chancejs,32.4,21.6,22.1,50.0,36.1,21.0,25.7,18.9,18.4,43.8,73.4,69.2,1.1,31.5,45.6,58.2,24.2,54.4,54.5,35.7,47.900000000000006,27.725,32.449999999999996,42.074999999999996,34.083333333333336,622.0,B,606.5,B,0.27807200532498333,C,0.24299623558968778,C
ardatan,graphql-tools,42.0,38.6,25.5,66.5,37.4,43.1,42.6,47.0,39.7,59.8,70.6,77.0,50.0,41.6,53.9,58.7,43.5,59.4,63.6,49.7,65.86666666666666,48.79166666666667,42.0,50.8,47.19722222222222,895.0,A,887.0,A,1.4126252434012976,B,1.352676666895957,B
rstacruz,nprogress,30.9,14.0,0.0,35.3,74.4,6.0,18.0,0.0,0.0,67.4,93.4,88.8,50.6,36.9,26.9,42.3,0.0,38.5,62.7,32.8,77.6,23.9,30.925,29.424999999999997,28.083333333333332,445.0,C,548.0,C,-0.24102034677093717,C,0.013133860533388721,C
theturtle32,WebSocket-Node,29.6,39.6,0.0,32.3,46.5,6.6,19.7,0.0,0.0,46.3,66.4,72.9,1.2,44.7,25.6,24.7,0.1,52.0,48.6,27.0,46.833333333333336,16.633333333333333,29.6,30.375,25.53611111111111,342.0,D,341.5,D,-0.4613942758783254,C,-0.4465908895792083,C
acdlite,recompose,34.7,16.1,0.0,65.0,57.7,4.7,14.2,0.0,0.0,62.4,85.9,83.9,46.4,33.5,47.1,80.9,0.0,60.4,58.2,37.2,72.06666666666668,21.56666666666667,34.7,43.7,33.32222222222222,609.0,B,641.0,B,0.2122241791794822,C,0.3618905675153595,C
cryptocoinjs,secp256k1-node,29.3,26.4,3.8,29.5,57.4,8.1,21.3,3.1,0.0,33.9,26.4,47.0,26.2,36.0,28.0,29.9,0.2,53.8,27.2,24.8,33.2,14.400000000000002,29.275,29.974999999999998,24.549999999999997,294.0,D,266.5,D,-0.5467080652274237,D,-0.6209692430701934,D
facebook,draft-js,32.2,5.4,0.0,77.0,46.6,4.8,14.3,0.0,0.0,62.8,91.9,92.7,39.6,26.9,52.5,77.5,1.1,78.9,63.1,38.1,74.73333333333333,22.258333333333333,32.25,46.1,33.53611111111111,613.0,B,660.5,B,0.2307288602495682,C,0.4332271666707624,C
jrburke,r.js,42.0,16.1,0.0,75.2,76.5,4.8,14.3,0.0,0.0,45.3,60.8,74.7,1.3,44.2,17.8,17.0,0.0,36.4,46.8,27.4,45.6,14.975000000000001,41.95,24.4,27.108333333333334,409.0,C,354.5,D,-0.325372853986524,C,-0.41488573439902926,C
broofa,node-uuid,13.9,0.0,0.0,22.7,33.0,5.3,15.9,0.0,0.0,13.6,23.7,21.4,1.4,8.1,21.0,16.8,0.0,46.0,16.8,13.5,15.499999999999998,7.85,13.925,17.724999999999998,13.166666666666666,74.0,F,80.0,F,-1.5315416110094051,F,-1.5166398769102536,F
rafeca,prettyjson,31.7,5.0,0.0,60.5,61.1,5.3,16.0,0.0,0.0,39.4,32.8,28.8,36.9,59.3,26.1,52.5,0.0,25.6,22.3,25.6,32.833333333333336,12.208333333333334,31.65,34.349999999999994,26.069444444444443,371.0,D,287.5,D,-0.4152527334697993,C,-0.557558932709835,D
Leaflet,Leaflet,43.9,34.1,33.2,58.9,49.4,41.7,45.5,40.7,39.0,75.5,96.5,96.4,45.1,64.0,51.5,53.2,40.3,61.0,78.2,53.2,79.33333333333333,51.13333333333333,43.9,54.625,49.88611111111111,943.0,A,941.0,A,1.6452555197109509,A,1.6300967747225241,A
webpack-contrib,uglifyjs-webpack-plugin,41.0,28.6,0.0,73.0,62.2,4.6,13.9,0.0,0.0,50.4,51.9,54.6,70.4,24.6,44.5,84.8,0.0,48.6,37.0,35.1,58.96666666666667,18.21666666666667,40.95,39.5,32.88888888888889,597.0,C,593.5,C,0.17473417597255492,C,0.195438502819419,C
abbr,deasync,25.4,23.4,3.7,30.2,44.2,11.6,22.7,9.3,2.9,42.3,45.0,34.0,47.9,42.3,25.1,32.3,5.2,37.8,30.2,26.1,42.300000000000004,19.300000000000004,25.375,29.4,24.691666666666666,300.0,D,302.5,D,-0.5344517180251587,D,-0.5179274887346111,D
dreamerslab,node.extend,35.3,30.6,2.5,45.3,62.9,7.6,15.0,4.9,3.0,28.3,17.1,15.2,40.0,40.9,20.9,34.9,5.4,22.5,13.3,23.0,24.099999999999998,11.75,35.325,25.924999999999997,24.333333333333332,290.0,D,215.5,D,-0.5654530668308873,D,-0.7636424413809995,D
theaqua,redux-logger,12.6,0.0,0.0,50.2,0.0,4.7,14.0,0.0,0.0,55.8,71.9,65.1,52.0,34.2,43.1,74.8,0.0,54.4,47.2,29.0,63.0,19.25,12.55,40.849999999999994,24.216666666666665,285.0,D,410.0,C,-0.5755465292327524,D,-0.28806511367831267,C
expressjs,method-override,38.1,30.6,10.2,54.3,57.2,5.0,14.0,1.1,0.0,41.2,36.9,28.3,59.2,40.2,23.7,48.4,0.0,22.7,23.4,27.0,41.46666666666667,14.141666666666667,38.075,27.825,26.680555555555557,392.0,D,341.5,D,-0.362382216126696,C,-0.4465908895792083,C
mokkabonna,inquirer-autocomplete-prompt,39.7,38.0,16.8,40.3,63.5,21.2,25.6,24.2,13.7,30.3,27.2,36.5,38.8,18.9,40.5,60.9,16.8,43.7,28.3,32.9,34.166666666666664,24.416666666666668,39.65,35.074999999999996,33.04722222222222,602.0,B,551.0,C,0.18843244637508536,C,0.021060149328433614,C
browserify,watchify,36.1,17.7,0.0,62.4,64.5,5.2,15.7,0.0,0.0,45.3,55.4,54.9,38.7,32.2,33.1,40.8,0.0,58.4,38.5,29.9,49.666666666666664,16.341666666666665,36.15,32.849999999999994,28.44722222222222,463.0,C,442.5,C,-0.20953835689845327,C,-0.21672851452290978,C
Reactive-Extensions,RxJS,38.8,11.0,0.0,82.6,61.7,5.2,15.7,0.0,0.0,66.4,89.2,90.7,27.0,58.7,25.3,25.8,0.0,50.2,61.7,33.9,68.96666666666667,21.166666666666668,38.825,33.675,31.222222222222225,560.0,C,573.5,C,0.03054185594591032,C,0.10032303727888141,C
TryGhost,node-sqlite3,47.8,48.9,28.6,74.6,39.4,26.6,35.1,31.0,13.8,65.9,72.5,76.9,52.4,61.9,42.9,36.9,21.7,70.0,58.7,45.8,67.26666666666667,36.79166666666667,47.875,47.625,44.09722222222223,844.0,A,824.5,A,1.1444275281517393,B,1.04355140388921,B
jashkenas,coffeescript,44.6,44.7,15.0,61.4,57.2,18.8,30.4,12.2,13.9,66.4,86.6,90.3,39.5,49.3,44.2,62.0,14.8,55.9,65.2,43.5,72.13333333333333,32.15833333333333,44.575,45.5,40.74444444444445,778.0,B,787.0,B,0.8543606443648059,B,0.8612467616031804,B
jaredhanson,passport-local,36.8,7.6,0.0,55.5,83.9,5.7,15.8,1.1,0.0,57.6,61.2,70.6,56.3,42.1,27.3,43.6,0.0,38.4,45.8,31.8,62.70000000000001,19.900000000000002,36.75,31.025,29.225000000000005,496.0,C,509.5,C,-0.14224860755268515,C,-0.0661290274170588,C
domenic,sinon-chai,34.9,30.3,0.0,47.1,62.4,7.4,16.1,6.2,0.0,46.6,47.5,42.9,41.6,54.2,38.4,60.0,0.0,55.1,32.6,31.8,44.0,16.575000000000003,34.95,42.325,31.283333333333335,561.0,C,509.5,C,0.03582890768022052,C,-0.0661290274170588,C
gotwarlost,istanbul,24.6,4.5,0.0,57.6,36.2,6.5,19.4,0.0,0.0,61.9,77.8,78.6,54.8,36.2,25.4,35.3,0.0,40.8,54.3,29.6,70.39999999999999,22.449999999999996,24.575000000000003,28.075,25.03333333333333,316.0,D,432.0,C,-0.5048922924196967,D,-0.24050738090804388,C
gruntjs,grunt-cli,31.0,20.6,1.8,30.9,70.8,6.1,17.2,1.2,0.0,46.2,38.8,58.8,47.2,40.0,29.9,29.6,0.9,59.0,34.6,28.3,48.26666666666667,16.666666666666668,31.025,32.375,26.688888888888886,393.0,D,385.5,D,-0.36166125452656317,C,-0.34354913524362607,C
gruntjs,grunt,44.0,26.0,15.3,63.6,71.2,17.8,25.7,13.8,14.0,71.0,82.4,87.1,61.6,53.0,35.0,35.5,14.8,54.7,62.4,42.0,77.03333333333333,32.63333333333333,44.025,39.5,38.71944444444444,735.0,B,750.0,B,0.6791669755324323,B,0.7423524296775087,B
yeoman,generator,45.4,50.6,32.4,33.6,65.2,30.2,32.4,33.2,24.9,44.5,49.0,63.3,1.5,64.1,41.9,45.1,32.6,47.9,47.5,40.5,37.93333333333333,32.108333333333334,45.45,47.425,41.66111111111111,798.0,B,723.0,B,0.9336664203794601,B,0.6234580977518369,B
BrowserSync,browser-sync,35.8,25.4,28.6,57.2,32.1,23.0,28.1,22.8,18.2,67.6,82.3,75.8,64.6,47.8,46.0,79.0,23.1,35.8,60.4,43.1,74.23333333333333,35.83333333333333,35.824999999999996,46.425,39.36111111111111,748.0,B,772.5,B,0.7346810187426904,B,0.8295416064230013,B
facebook,flux,35.4,27.4,0.0,67.8,46.5,4.6,13.8,0.0,0.0,62.1,87.8,94.4,38.9,27.5,50.8,68.5,6.0,77.9,62.3,38.2,73.7,21.875,35.425,44.975,34.09166666666667,624.0,B,664.0,B,0.2787929669251165,C,0.44115345546580725,C
inversify,InversifyJS,42.2,33.9,21.8,81.0,32.2,34.2,37.8,28.9,36.0,49.6,80.5,74.9,1.6,41.2,50.3,41.2,29.4,80.5,63.2,44.1,52.333333333333336,38.75833333333333,42.22500000000001,48.075,43.019444444444446,825.0,A,798.0,B,1.0511831612011755,B,0.9088044943734491,B
mqttjs,MQTT.js,44.6,37.0,26.6,82.0,33.0,41.4,43.9,40.0,40.3,60.7,76.7,85.5,7.7,72.9,52.9,52.5,42.7,63.4,67.9,49.9,56.633333333333326,45.20833333333333,44.65,57.87500000000001,49.24444444444444,935.0,A,890.0,A,1.5897414765006923,A,1.3685292444860462,B
babel,eslint-plugin-babel,29.1,31.1,0.0,42.5,42.8,4.6,13.9,0.0,0.0,32.5,29.1,35.2,39.8,25.9,40.8,58.1,0.0,64.4,23.0,26.8,34.7,12.15,29.099999999999998,37.1,26.116666666666664,373.0,D,331.0,D,-0.4111672844023778,C,-0.46244346716929774,C
electron,electron,48.9,42.3,31.5,81.4,40.4,44.7,42.4,48.0,43.7,77.7,99.4,98.4,48.9,64.0,55.4,60.7,46.5,58.9,80.8,56.7,82.23333333333333,54.08333333333334,48.9,57.525,53.50277777777779,985.0,A,984.5,A,1.95815285416877,A,1.9075168825490916,A
mikeal,watch,30.8,4.0,0.0,49.5,69.5,3.7,11.0,0.0,0.0,52.5,50.5,47.9,65.1,46.5,30.5,35.5,0.0,56.1,34.0,29.4,54.5,16.375,30.75,34.525,27.21666666666667,413.0,C,423.0,C,-0.316000353184792,C,-0.25635995849813364,C
TooTallNate,keypress,26.4,3.3,0.0,24.1,78.2,3.1,9.2,0.0,0.0,33.6,28.0,30.6,38.0,37.9,17.4,24.9,0.0,27.2,20.6,20.1,32.199999999999996,10.349999999999998,26.400000000000002,22.5,19.75,154.0,F,153.5,F,-0.9619819469041595,D,-0.9935048164372979,D
hparra,gulp-rename,29.0,17.3,0.0,38.4,60.5,3.7,11.1,0.0,0.0,41.2,38.3,35.1,62.2,29.2,34.5,41.3,0.0,62.2,25.7,27.1,45.20000000000001,14.075000000000003,29.05,33.175,25.433333333333334,340.0,D,347.5,D,-0.4702861356133018,C,-0.43866460078416336,C
gulp-sourcemaps,gulp-sourcemaps,20.6,22.3,0.0,32.6,27.5,3.1,9.3,0.0,0.0,45.5,47.9,44.1,58.1,32.0,30.1,44.0,0.0,46.4,31.7,24.8,50.03333333333333,14.833333333333332,20.6,30.6,22.01111111111111,209.5,D,266.5,D,-0.7663610327346787,D,-0.6209692430701934,D
apollographql,apollo-client,44.4,38.7,31.0,69.3,38.6,44.7,45.4,46.2,42.5,64.8,88.9,92.5,41.9,35.9,65.3,70.6,45.3,79.9,75.4,54.8,74.43333333333334,52.13333333333333,44.4,57.925000000000004,51.486111111111114,968.0,A,965.5,A,1.7836801469365298,A,1.7569173954432402,A
broccolijs,broccoli-funnel,23.4,17.2,0.0,30.7,45.6,4.9,13.6,1.2,0.0,23.6,13.5,22.1,31.4,27.2,39.2,58.3,0.0,59.1,13.5,22.8,22.333333333333332,9.283333333333333,23.375,36.15,22.936111111111114,242.0,D,211.5,D,-0.6863342951198906,D,-0.779495018971089,D
patorjk,figlet.js,27.7,10.1,20.4,59.1,21.1,24.5,21.3,34.7,17.6,49.7,60.1,50.4,45.7,42.7,30.8,58.4,8.8,25.3,45.0,33.2,52.06666666666666,31.416666666666664,27.674999999999997,33.8,30.963888888888885,557.0,C,557.0,C,0.008192046341779847,C,0.04483901571356829,C
